t_alarm_sec,lat,lng,dt_to_launch,dt_to_completion,dt_to_poa,base,dist
2018-05-23T13:39:40Z,50.547743,10.547499,66,3932,1272,1,0.20805299577271086
2018-05-23T13:56:23Z,50.320214,11.05553,166,3688,1287,2,0.09720795592954151
2018-05-23T14:42:00Z,50.298107,10.868464,178,3496,199,3,0.03159276412408448
2018-05-23T15:03:57Z,50.391049,11.0657,73,3095,1162,2,0.06630694082070056
2018-05-23T16:08:44Z,50.401739,11.079469,399,4404,751,2,0.07948802477103034
2018-05-23T17:19:15Z,50.535382,10.717127,57,8862,281,1,0.04829617016907155
2018-05-23T17:20:28Z,50.482404,10.605497,117,6268,1242,1,0.14557038237567418
2018-05-23T17:29:46Z,50.32302,11.032036,22,3698,1217,2,0.08338000777164643
2018-05-23T17:35:59Z,50.352876,11.030092,180,3340,384,2,0.05591243010279259
2018-05-23T17:48:15Z,50.273403,10.931533,207,4044,516,3,0.04125203628913032
2018-05-23T18:31:34Z,50.51421,10.550263000000001,120,4358,1521,1,0.20024183695971112
2018-05-23T19:17:00Z,50.496287,10.630372999999999,20,2226,769,1,0.11968460844235689
2018-05-23T19:18:49Z,50.490812,10.580501,149,4500,759,1,0.16974784341781798
2018-05-23T19:42:09Z,50.518039,10.618079,230,252,631,1,0.1331486228317819
2018-05-23T20:15:39Z,50.527008,10.573922,12,2699,1362,1,0.17813729016688296
2018-05-23T20:47:02Z,50.391067,11.052276,14,5779,439,2,0.053033750244538366
2018-05-23T21:04:43Z,50.388291,11.0447,56,3160,909,2,0.04620812353904848
2018-05-23T21:15:13Z,50.366962,11.019036,57,3201,926,2,0.03812976186655039
2018-05-23T21:23:54Z,50.241574,10.827217000000001,211,2461,749,3,0.09333253754720046
2018-05-23T21:53:12Z,50.55197,10.627391,118,3702,751,1,0.13316849395033295
2018-05-23T21:56:25Z,50.323584,10.895404,188,7740,540,3,0.02402765639840873
2018-05-23T22:59:51Z,50.396004,11.063997,0,4216,1247,2,0.06412163460954558
2018-05-23T23:24:56Z,50.394538,11.13042,204,4824,627,2,0.1305343243901781
2018-05-24T01:26:16Z,50.332563,11.065376,82,3516,931,2,0.09392427984818318
2018-05-24T03:35:00Z,50.264325,10.820630000000001,249,5820,667,3,0.08701897795883197
2018-05-24T04:27:17Z,50.373291,11.206156,160,3660,1623,2,0.20787897204142566
2018-05-24T05:20:57Z,50.429137,10.837475000000001,52,4236,1263,1,0.112576375825484
2018-05-24T05:37:02Z,50.397641,11.052055,66,4441,313,2,0.052108424520416266
2018-05-24T07:22:13Z,50.554015,10.533432000000001,180,3543,1180,1,0.22320241676334832
2018-05-24T07:25:47Z,50.306622,10.943394,45,4418,515,3,0.04389635656862581
2018-05-24T07:34:54Z,50.490347,10.786843000000001,60,3093,371,1,0.03808657319843938
2018-05-24T07:45:59Z,50.547261,10.535791,176,2319,1039,1,0.219360656914589
2018-05-24T08:05:13Z,50.343133,11.150771,16,4572,752,2,0.16113891562872032
2018-05-24T08:27:46Z,50.469936,10.753900999999999,91,3863,645,1,0.030316033662076768
2018-05-24T09:21:59Z,50.554027,10.530797,85,4163,2261,1,0.2257628666056486
2018-05-24T09:27:01Z,50.305695,11.04362,18,7317,822,2,0.10390446296959423
2018-05-24T09:35:04Z,50.442309,10.584097,60,4247,1655,1,0.17564753596336002
2018-05-24T09:59:23Z,50.446335,10.765269,40,7014,426,1,0.05579493333628283
2018-05-24T10:13:13Z,50.374175,11.20678,183,3228,1540,2,0.20838641756362133
2018-05-24T10:19:20Z,50.557269,10.6265,540,3208,883,1,0.13613224585306655
2018-05-24T10:20:54Z,50.473553,10.597973,242,6521,694,1,0.15431024767655574
2018-05-24T10:45:53Z,50.32294,10.9046,238,813,1033,3,0.023396657880993436
2018-05-24T10:48:54Z,50.340117,11.038052,180,3909,1120,2,0.07095018247333788
2018-05-24T10:49:52Z,50.456397,10.605856,27,3496,642,1,0.15059453623886884
2018-05-24T11:42:59Z,50.439199,11.004952,116,2959,448,2,0.03951055434944278
2018-05-24T12:05:11Z,50.406177,11.008716,135,2666,40,2,0.010682882803813182
2018-05-24T13:25:25Z,50.556466,10.5358,272,-978,1545,1,0.22151760461868492
2018-05-24T13:55:52Z,50.474894,10.610354000000001,130,5477,1383,1,0.1418848707649966
2018-05-24T14:05:58Z,50.377649,11.08484,83,3504,321,2,0.08773478672111756
2018-05-24T14:15:12Z,50.521741,10.621669,117,3019,915,1,0.13015958144523884
2018-05-24T15:00:59Z,50.554942,10.518498000000001,51,742,949,1,0.23793234199662558
2018-05-24T15:01:36Z,50.360393,11.146175,136,3819,1200,2,0.15144584865224794
2018-05-24T15:19:44Z,50.371593,11.038556,420,3598,896,2,0.047890737987632485
2018-05-24T15:19:54Z,50.414609,11.138146,141,3605,726,2,0.13891630644744415
2018-05-24T15:22:00Z,50.396193,10.678657000000001,87,2402,514,1,0.12595918742989937
2018-05-24T15:38:30Z,50.495164,10.584039,17,2741,689,1,0.16603144406105658
2018-05-24T16:47:35Z,50.430053,10.889721,123,2737,537,2,0.11430065900947463
2018-05-24T16:51:10Z,50.429272,10.512857,76,2400,1201,1,0.24746565909838925
2018-05-24T16:58:41Z,50.551223,10.619152,180,3645,788,1,0.14051688451214717
2018-05-24T17:07:20Z,50.376222,11.211394,1,3563,1484,2,0.2127270939960402
2018-05-24T17:37:43Z,50.527519,10.575453,111,2078,679,1,0.17670300102148817
2018-05-24T17:45:20Z,50.5009,10.564819,86,3677,1040,1,0.18518318703651263
2018-05-24T18:02:36Z,50.503516,10.864989,0,4207,1518,1,0.11504274152244409
2018-05-24T18:17:29Z,50.413637,10.843662,351,2910,556,3,0.12683587037191404
2018-05-24T18:48:59Z,50.391015,11.046927,86,3986,1613,2,0.04777942605347971
2018-05-24T19:25:57Z,50.510604,10.732616,86,3338,673,1,0.02036291413329659
2018-05-24T19:39:32Z,50.557273,10.539857999999999,149,3293,1194,1,0.21780692526409884
2018-05-24T19:41:40Z,50.492332,10.63249,60,3164,681,1,0.11775991815554171
2018-05-24T19:42:34Z,50.508135,10.708688,60,1535,273,1,0.042105338960754274
2018-05-24T19:59:28Z,50.406066,11.006767,126,3843,11,2,0.009087829498843472
2018-05-24T20:03:25Z,50.29349,10.956622,127,5771,1030,3,0.05699500841301698
2018-05-24T20:19:29Z,50.512904,10.558859,104,5144,763,1,0.19157608174560825
2018-05-24T20:37:21Z,50.560626,10.530949,55,4440,1076,1,0.22728583870756233
2018-05-24T21:42:46Z,50.522168,10.694341999999999,30,3861,620,1,0.05991020938037314
2018-05-24T21:53:05Z,50.288206,11.040412,59,4595,913,2,0.11887400127866116
2018-05-24T22:01:58Z,50.510848,10.664898,99,6079,519,1,0.08579061433513524
2018-05-24T22:09:31Z,50.315463,10.899401000000001,251,4545,531,3,0.015474597571508054
2018-05-24T23:08:32Z,50.453373,10.835111999999999,103,2573,687,1,0.09704704875986629
2018-05-24T23:13:24Z,50.551995,10.618379000000001,9,-6363,1497,1,0.14151878909176532
2018-05-24T23:29:03Z,50.441481,10.594397,0,2985,709,1,0.16624309600702042
2018-05-24T23:29:33Z,50.361069,11.039271,101,3993,579,2,0.055297687130654936
2018-05-24T23:29:51Z,50.479687,10.737853999999999,120,6332,77,1,0.02366734638695467
2018-05-24T23:59:59Z,50.524777,10.620854,120,4038,932,1,0.13150128913816825
2018-05-25T00:08:02Z,50.485967,10.894957,145,2940,1512,2,0.13573635083499438
2018-05-25T00:47:56Z,50.518859,10.691856999999999,34,1739,1254,1,0.06112503848669627
2018-05-25T00:50:37Z,50.349777,11.090192,0,2099,931,2,0.10323248806940359
2018-05-25T01:08:43Z,50.37008,11.077625,64,3404,395,2,0.08319162833482542
2018-05-25T01:37:23Z,50.387238,10.678550000000001,168,3040,780,1,0.1334929629006676
2018-05-25T02:51:50Z,50.514303,10.690564,7,4102,341,1,0.06113275639949443
2018-05-25T03:10:53Z,50.328385,10.899017,129,3544,615,3,0.02840201601999417
2018-05-25T05:18:51Z,50.435765,10.828411,85,5340,1018,1,0.10136281441435716
2018-05-25T05:28:56Z,50.360936,11.043517,150,2703,828,2,0.058478418113007025
2018-05-25T05:50:49Z,50.31434,10.883168999999999,249,2375,596,3,0.02211149386631702
2018-05-25T05:56:24Z,50.296675,10.946110000000001,295,3482,293,3,0.04622972771929365
2018-05-25T05:56:59Z,50.346794,11.085875,208,11040,413,2,0.101021750435238
2018-05-25T06:02:17Z,50.338988,11.019126,96,4268,871,2,0.0639395653723089
2018-05-25T06:43:59Z,50.405896,11.179393,103,3351,1024,2,0.1794898639617283
2018-05-25T07:03:06Z,50.496723,10.625821,80,5544,909,1,0.12422223138391911
2018-05-25T07:03:32Z,50.484104,10.546814999999999,68,4440,1016,1,0.2038058562480491
2018-05-25T08:03:54Z,50.540568,10.579087000000001,386,5716,893,1,0.17566165259668828
2018-05-25T08:05:13Z,50.304349,10.879035,87,3353,555,3,0.021411329384231525
2018-05-25T08:43:13Z,50.486452,10.844426,77,3126,609,1,0.0953929650445989
2018-05-25T09:25:00Z,50.510121,10.629152000000001,83,4407,745,1,0.12127107546731683
2018-05-25T09:35:43Z,50.30501,10.890350999999999,284,3307,420,3,0.010872134151126148
2018-05-25T09:52:30Z,50.518653,10.605545,7,6824,933,1,0.14565432171411946
2018-05-25T10:57:41Z,50.530603,10.721643,149,2375,972,1,0.041721254271653206
2018-05-25T11:05:59Z,50.478048,10.587647,211,3434,918,1,0.16383036016868116
2018-05-25T11:06:11Z,50.497595,10.591395,86,2513,1347,1,0.15862323300828257
2018-05-25T11:12:11Z,50.320516,10.906545999999999,244,5672,73,3,0.021535003413048377
2018-05-25T11:13:50Z,50.443408,11.056255,29,4369,833,2,0.07105546769250042
2018-05-25T11:20:18Z,50.483536,10.816193,0,2297,749,1,0.06820979801318865
2018-05-25T11:44:06Z,50.397899,10.720906,70,2230,748,1,0.1061653193703082
2018-05-25T11:58:23Z,50.48107,10.704566,75,4877,405,1,0.049219846159856306
2018-05-25T12:17:12Z,50.526209,10.655191,136,6000,434,1,0.098364923433102
2018-05-25T12:21:49Z,50.322722,10.897304,208,2128,709,3,0.02288138326238337
2018-05-25T12:28:58Z,50.546283,10.574109,16,3370,978,1,0.18187842084755476
2018-05-25T12:45:13Z,50.482617,10.718302999999999,43,4380,300,1,0.03615063620463903
2018-05-25T12:55:32Z,50.487362,10.586393000000001,84,2138,977,1,0.1640943920217864
2018-05-25T13:03:28Z,50.405494,11.054213,235,6577,316,2,0.054490672642206084
2018-05-25T13:29:00Z,50.33153,10.881344,153,2793,1308,3,0.03663587362135954
2018-05-25T14:56:27Z,50.519395,10.68482,130,9060,1190,1,0.06800440004146854
2018-05-25T15:22:11Z,50.45612,10.943563000000001,109,6173,774,2,0.07959013361591923
2018-05-25T15:33:15Z,50.532309,10.724667,69,3968,808,1,0.04105645345131331
2018-05-25T15:41:48Z,50.462911,10.836027,571,4330,1277,1,0.09368158116727142
2018-05-25T15:45:30Z,50.315806,10.983815,113,3075,909,3,0.08529234350749236
2018-05-25T16:03:42Z,50.441843,10.563492,117,4532,1352,1,0.19536496797788522
2018-05-25T16:07:08Z,50.543934,10.578343,38,5460,897,1,0.1771900730994824
2018-05-25T16:51:08Z,50.536871,10.578726,232,1789,1485,1,0.17519775602729612
2018-05-25T17:28:27Z,50.388408,11.077288,120,16320,737,2,0.07815247537986181
2018-05-25T17:30:48Z,50.384102,11.039965,100,2705,271,2,0.04301101753039605
2018-05-25T17:34:36Z,50.481241,10.72115,100,5567,466,1,0.03441253523064121
2018-05-25T18:10:38Z,50.525916,10.653001,150,2657,1061,1,0.10040141959653844
2018-05-25T19:02:30Z,50.343805,11.025364,201,5820,717,2,0.06165395786970583
2018-05-25T19:46:38Z,50.514279,10.605004000000001,166,6538,928,1,0.1456973913870793
2018-05-25T20:13:47Z,50.535368,10.505155,89,2348,1266,1,0.24738627578950245
2018-05-25T20:18:22Z,50.397932,10.852803999999999,314,3175,730,3,0.10871126454972434
2018-05-25T20:36:19Z,50.380517,11.087749,100,1496,343,2,0.08988589594591652
2018-05-25T20:52:56Z,50.317604,11.044168,204,5842,454,2,0.09348750205241002
2018-05-25T20:54:50Z,50.464827,10.764575,143,2398,376,1,0.038073226209503756
2018-05-25T21:04:35Z,50.414046,10.497563,2125,3623,1737,1,0.2666693253544554
2018-05-25T21:17:00Z,50.464551,10.828803,156,6348,685,1,0.08640916855288036
2018-05-25T21:24:28Z,50.520899,10.558513999999999,16,2967,1322,1,0.19262309414242218
2018-05-25T21:53:14Z,50.328736,11.125243,116,2576,830,2,0.14409846197999385
2018-05-25T21:57:42Z,50.386064,11.032711,101,4661,237,2,0.03555589426522814
2018-05-25T22:11:12Z,50.554942,10.518498000000001,180,2976,1328,1,0.23793234199662558
2018-05-26T00:31:53Z,50.355401,11.029097,32,1565,466,2,0.053251349372573045
2018-05-26T01:21:13Z,50.461269,10.708746,102,3719,909,1,0.05658606610288361
2018-05-26T01:50:02Z,50.490718,10.580881999999999,96,4966,1122,1,0.16937252861075291
2018-05-26T02:06:20Z,50.390264,11.045827,647,8159,229,2,0.046849798558797014
2018-05-26T02:32:43Z,50.392587,11.054185,178,1335,973,2,0.05468973207102075
2018-05-26T02:54:55Z,50.550153,10.613773,89,2113,1248,1,0.14516583254333693
2018-05-26T03:03:14Z,50.465661,10.810526,3,4609,1282,1,0.06958853064262904
2018-05-26T03:48:36Z,50.38316,11.109813,76,2985,1240,2,0.11109671718372352
2018-05-26T04:41:44Z,50.524085,10.839699,19,6420,786,1,0.09287625006426503
2018-05-26T05:20:55Z,50.54012,10.573086,62,7860,1354,1,0.18140611289590036
2018-05-26T08:01:14Z,50.402067,10.782756,135,3511,485,1,0.10326581246956552
2018-05-26T08:19:23Z,50.36453,11.040067,27,3945,395,2,0.0535115444460333
2018-05-26T08:30:19Z,50.41738,11.162215,70,4830,1010,2,0.16314340509196204
2018-05-26T08:30:59Z,50.353594,11.028625,16,4080,315,2,0.05452437492534658
2018-05-26T08:48:00Z,50.318122,10.894074,318,-443,171,3,0.019066314798623214
2018-05-26T09:06:37Z,50.460499,11.000766,104,2479,246,2,0.06050384910896174
2018-05-26T09:15:39Z,50.258254,10.810132,329,4154,1175,3,0.09909079644447238
2018-05-26T09:35:42Z,50.368403,11.219469,66,3900,1551,2,0.22173184789289951
2018-05-26T10:20:31Z,50.429819,10.468153000000001,90,4951,1310,1,0.29045327364310974
2018-05-26T10:21:19Z,50.523922,10.578057000000001,132,3193,1044,1,0.1735991282610588
2018-05-26T11:00:11Z,50.509562,10.521639,60,3128,1359,1,0.22856110378846148
2018-05-26T11:15:45Z,50.402183,11.012926,60,975,635,2,0.013109041345575789
2018-05-26T11:27:14Z,50.298461,10.92832,108,3001,386,3,0.028361786280132736
2018-05-26T11:39:47Z,50.4494,10.691446,88,2288,528,1,0.07738818330985935
2018-05-26T12:08:20Z,50.323151,11.034957,9,2089,743,2,0.08442606617626672
2018-05-26T13:15:59Z,50.46472,10.815847999999999,120,5238,639,1,0.07470366459551957
2018-05-26T13:21:04Z,50.53888,10.570011000000001,117,1570,818,1,0.18414042066042854
2018-05-26T13:21:18Z,50.311343,10.944524000000001,39,2440,483,3,0.04594616659744492
2018-05-26T13:40:00Z,50.477724,10.813006999999999,263,3818,664,1,0.06682890261705465
2018-05-26T13:40:59Z,50.536223,10.575282,143,3724,677,1,0.17843341966403073
2018-05-26T13:55:23Z,50.548909,10.533574,412,3088,1523,1,0.22188353647127648
2018-05-26T14:07:02Z,50.469472,10.823941999999999,63,2939,848,1,0.07999611333058396
2018-05-26T14:27:52Z,50.453083,10.857804999999999,126,5029,1400,1,0.1175717777104686
2018-05-26T14:33:59Z,50.408974,11.044343,12,2957,464,2,0.0452419531519142
2018-05-26T15:00:49Z,50.508829,10.521242,93,3165,1004,1,0.2289283158654682
2018-05-26T15:04:33Z,50.525544,10.654077000000001,68,5675,1186,1,0.09926589477257355
2018-05-26T15:32:34Z,50.463214,10.607002999999999,85,5520,1017,1,0.14765280832073693
2018-05-26T15:37:44Z,50.271376,11.066304,103,5031,606,2,0.14470782215208897
2018-05-26T15:43:00Z,50.286667,10.947333,142,5520,730,3,0.04917501172343424
2018-05-26T16:06:38Z,50.44121,10.74334,120,5417,411,1,0.05916603502010444
2018-05-26T16:35:51Z,50.31945,11.037996,122,3995,353,2,0.08906176798154868
2018-05-26T16:39:38Z,50.559882,10.551438000000001,89,3825,1260,1,0.20739508617129726
2018-05-26T17:35:38Z,50.262508,10.926641,340,4244,783,3,0.04599340110276698
2018-05-26T18:04:45Z,50.496574,10.722636999999999,49,2507,896,1,0.027576643106078828
2018-05-26T18:20:05Z,50.522222,10.621925000000001,90,3191,1406,1,0.1299885491456833
2018-05-26T18:59:00Z,50.539478,10.578243,49,3937,1029,1,0.17623557964554157
2018-05-26T19:05:14Z,50.53984,10.577354,114,2825,1228,1,0.1771831451239083
2018-05-26T19:13:13Z,50.471992,10.810654,97,2402,640,1,0.0668083511246905
2018-05-26T19:15:58Z,50.458055,10.804034,101,2724,970,1,0.06840362695793131
2018-05-26T19:42:22Z,50.537163,10.572508,88,3906,928,1,0.18134083553629138
2018-05-26T21:41:59Z,50.316429,10.898838,195,5880,194,3,0.016470042046093133
2018-05-26T23:02:34Z,50.251243,11.040098,46,2268,758,3,0.14833979456976307
2018-05-26T23:30:32Z,50.293213,10.870047,272,9444,213,3,0.0307123033652637
2018-05-26T23:39:43Z,50.386806,11.042365,91,5510,740,2,0.04437200537501072
2018-05-27T01:52:12Z,50.363113,11.038682,58,21447,333,2,0.05345042462880891
2018-05-27T03:10:18Z,50.390477,10.723077,82,4953,1667,1,0.11278357796239948
2018-05-27T03:12:55Z,50.498877,10.631205999999999,133,2258,956,1,0.11879930793148703
2018-05-27T03:49:59Z,50.309554,10.874662,212,4716,248,3,0.027079386255969843
2018-05-27T04:43:40Z,50.391164,11.148074,122,5378,849,2,0.14833740044911037
2018-05-27T05:04:37Z,50.392266,11.045809,161,2320,1197,2,0.04645728400369535
2018-05-27T05:43:38Z,50.395472,11.057318,7,2804,496,2,0.05749657301091999
2018-05-27T07:48:14Z,50.466506,10.766511999999999,29,1406,274,1,0.03734292677335012
2018-05-27T07:55:34Z,50.458378,10.578492,124,3652,712,1,0.17648621744487442
2018-05-27T09:18:37Z,50.514482,10.70684,60,2603,1251,1,0.04552487148801252
2018-05-27T10:16:21Z,50.311379,10.93403,227,4380,381,3,0.03588206433582225
2018-05-27T11:40:20Z,50.38383,11.13231,116,3643,908,2,0.13329442974108088
2018-05-27T11:56:54Z,50.30693,10.857785,274,4038,896,3,0.04278003184898422
2018-05-27T12:20:00Z,50.486162,10.585753,77,4620,1363,1,0.16482890296607527
2018-05-27T13:29:18Z,50.542634,10.534337,180,4620,1490,1,0.21983672924468206
2018-05-27T13:32:10Z,50.312772,10.933661,280,4494,831,3,0.036002595809193565
2018-05-27T14:26:39Z,50.52943,10.639208,10,2291,710,1,0.11463416665200594
2018-05-27T14:46:53Z,50.46277,10.603711,60,9863,832,1,0.15095212625531285
2018-05-27T15:17:15Z,50.510179,10.629259000000001,0,2910,1287,1,0.1211693076731882
2018-05-27T15:19:28Z,50.460625,10.853712,72,6480,665,1,0.11093497901473609
2018-05-27T15:24:59Z,50.486378,10.738667,0,1984,360,1,0.017719925874561584
2018-05-27T15:38:00Z,50.370827,11.214931,159,4042,1376,2,0.21690181808827697
2018-05-27T16:26:35Z,50.469614,10.765717,60,4440,652,1,0.03421013132099927
2018-05-27T16:39:32Z,50.519388,10.641285,7,7200,578,1,0.11043027559958364
2018-05-27T16:52:52Z,50.511368,10.672786,93,3062,1066,1,0.07804635302177733
2018-05-27T17:02:25Z,50.380684,11.049732,68,3612,374,2,0.05335147308181765
2018-05-27T18:22:23Z,50.514467,10.655071,72,2691,1063,1,0.09602504428533312
2018-05-27T18:29:03Z,50.49745,10.592054000000001,114,6828,1331,1,0.15796658322569268
2018-05-27T18:50:10Z,50.554939,10.629056,35,3886,556,1,0.13283728714860013
2018-05-27T20:17:41Z,50.289884,10.944654,216,5360,606,3,0.04578551268687385
2018-05-27T21:20:05Z,50.507834,10.581875,157,2908,666,1,0.16830741867487597
2018-05-27T21:21:01Z,50.443578,10.583839000000001,175,3011,901,1,0.17547911558074192
2018-05-27T21:28:45Z,50.396039,10.437958,91,3926,2166,1,0.3289043923163684
2018-05-27T22:12:36Z,50.28891,10.953831000000001,265,1712,495,3,0.0549614834315812
2018-05-27T22:19:39Z,50.388355,11.045839,59,1924,520,2,0.04729503088063388
2018-05-27T22:31:03Z,50.496365,10.566649,31,2477,824,1,0.18338702905603776
2018-05-27T23:03:56Z,50.327433,11.123295,117,5854,661,2,0.14306511284726287
2018-05-28T00:04:34Z,50.466085,10.792187,190,4343,421,1,0.05412919908884706
2018-05-28T01:31:58Z,50.286912,10.94585,210,6450,354,3,0.04768142451730942
2018-05-28T01:45:01Z,50.493261,10.625465,694,3193,622,1,0.1247172014839974
2018-05-28T01:58:38Z,50.398041,10.424267,32,6240,1968,1,0.34131748412585006
2018-05-28T03:06:24Z,50.469965,10.823377,120,6780,486,1,0.07928609811309914
2018-05-28T06:07:16Z,50.42563,10.698171,32,3778,834,1,0.09064845360512355
2018-05-28T07:21:44Z,50.313673,10.930997,320,3005,1150,3,0.033878679696825134
2018-05-28T07:26:03Z,50.296818,10.892099,280,5056,421,3,0.00851768307698616
2018-05-28T08:19:48Z,50.427963,10.773981,126,4620,831,1,0.07592376261751127
2018-05-28T08:38:22Z,50.514972,10.704861000000001,108,2820,539,1,0.047557229786856905
2018-05-28T08:40:04Z,50.463421,10.594397,422,2002,1114,1,0.1598446647530033
2018-05-28T08:45:45Z,50.378168,11.155701,246,3000,692,2,0.1572241636167927
2018-05-28T08:55:16Z,50.542738,10.584965,14,2342,931,1,0.17047899538946099
2018-05-28T09:51:17Z,50.466922,10.70469,35,3651,372,1,0.0560994668780397
2018-05-28T10:04:20Z,50.555171,10.632308,71,9149,997,1,0.1299817145024643
2018-05-28T10:08:36Z,50.515331,10.615538,0,5263,1273,1,0.13533317776879358
2018-05-28T10:14:11Z,50.4155,10.489181,60,4258,1538,1,0.2741656447496651
2018-05-28T10:39:17Z,50.479903,10.872301,149,3432,584,1,0.12394121191113167
2018-05-28T10:42:43Z,50.549461,10.535278,184,4140,1097,1,0.22034501992330147
2018-05-28T11:04:59Z,50.299965,10.897434,344,3498,781,3,0.0025662386872617664
2018-05-28T11:17:41Z,50.51526,10.683807999999999,67,1410,482,1,0.06792825968623115
2018-05-28T11:36:26Z,50.503336,10.616631,68,3140,883,1,0.13341071567531598
2018-05-28T12:07:23Z,50.360606,11.042704,116,3337,1278,2,0.058099215588509986
2018-05-28T12:10:12Z,50.52096,10.69974,86,4491,589,1,0.05445538724497395
2018-05-28T12:33:00Z,50.3194,10.946738,279,1897,234,3,0.050604354002399134
2018-05-28T12:58:21Z,50.518054,10.544775999999999,44,2389,1218,1,0.2060165942151274
2018-05-28T13:10:00Z,50.271845,11.072696,150,2805,957,2,0.1473377495450503
2018-05-28T13:12:08Z,50.434947,10.533857000000001,78,3793,1192,1,0.2257203784730111
2018-05-28T13:18:55Z,50.487039,10.601927,93,2731,728,1,0.14863916324441537
